page_id,page_number,source_member,source_image_sha256,source_operational_route,route_subtype,final_validated_operational_route,storage_decision,storage_reasons,postgres_graph_record,raw_tiff_reference_preserved,qdrant_embedding_allowed,opensearch_index_allowed,final_do_not_embed,validator_gated,invalid_operational_route,human_review_required,manual_review_required,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,unsafe_record,source_retry_status,source_validation_decision,source_validation_score,source_validation_reasons,ocr_text_word_count,part_number_count
t_p_120_1176_p000075,75,,,table,table_or_index,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,75.0,"['table_subtype', 'row_structure_signal', 'table_or_ipl_terms', 'ocr_text_present']",,0
t_p_120_1176_p000076,76,,,table,table_or_index,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,75.0,"['table_subtype', 'row_structure_signal', 'table_or_ipl_terms', 'ocr_text_present']",,0
t_p_120_1176_p000077,77,,,table,table_or_index,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,75.0,"['table_subtype', 'row_structure_signal', 'table_or_ipl_terms', 'ocr_text_present']",,0
t_p_120_1176_p000078,78,,,table,table_or_index,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,75.0,"['table_subtype', 'row_structure_signal', 'table_or_ipl_terms', 'ocr_text_present']",,0
t_p_120_1176_p000079,79,,,blank,blank_candidate,blank,graph_only_blank,['blank_pages_are_recorded_in_graph_but_not_embedded'],True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['blank_subtype', 'empty_or_near_empty_ocr', 'no_part_number_tokens']",,0
t_p_120_1176_p000080,80,,,plain_text,review_required,plain_text,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,30.0,"['no_candidate_probe_met_threshold', 'low_part_number_density', 'low_table_term_density']",,0
t_p_120_1176_p000081,81,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000082,82,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
t_p_120_1176_p000083,83,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000084,84,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000085,85,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
t_p_120_1176_p000086,86,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,8
t_p_120_1176_p000087,87,,,plain_text,normal_text,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,90.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure']",,2
t_p_120_1176_p000088,88,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
t_p_120_1176_p000089,89,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000090,90,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000091,91,,,blank,blank_candidate,blank,graph_only_blank,['blank_pages_are_recorded_in_graph_but_not_embedded'],True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['blank_subtype', 'empty_or_near_empty_ocr', 'no_part_number_tokens']",,0
t_p_120_1176_p000092,92,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,16
t_p_120_1176_p000093,93,,,plain_text,normal_text,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,90.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure']",,1
t_p_120_1176_p000094,94,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000095,95,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
t_p_120_1176_p000096,96,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000097,97,,,table,review_required,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,retry_validated,retry_validated_primary_or_candidate_route,65.0,"['substantial_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000098,98,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,13
t_p_120_1176_p000099,99,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,4
t_p_120_1176_p000100,100,,,plain_text,normal_text,plain_text,validated_graph_and_semantic_index,['validated_nonblank_evidence_can_enter_semantic_index'],True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,90.0,"['plain_text_subtype', 'meaningful_ocr_text', 'low_part_number_density', 'no_strong_row_structure']",,2
t_p_120_1176_p000101,101,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,12
t_p_120_1176_p000102,102,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,9
t_p_120_1176_p000103,103,,,blank,blank_candidate,blank,graph_only_blank,['blank_pages_are_recorded_in_graph_but_not_embedded'],True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,100.0,"['blank_subtype', 'empty_or_near_empty_ocr', 'no_part_number_tokens']",,0
t_p_120_1176_p000104,104,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
t_p_120_1176_p000105,105,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,85.0,"['table_subtype', 'strong_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,11
t_p_120_1176_p000106,106,,,table,detailed_parts_list,table,validated_graph_semantic_and_exact_index,['validated_table_or_exact_evidence_can_enter_semantic_and_exact_indexes'],True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,72.0,"['table_subtype', 'moderate_part_number_density', 'table_or_ipl_terms', 'ocr_text_present']",,6
t_p_120_1176_p000107,107,,,table,review_required,table,graph_only_validator_gated,['blocked_until_validator_or_retry_passes'],True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,55.0,"['no_candidate_probe_met_threshold', 'moderate_ocr_text', 'low_part_number_density', 'low_table_term_density']",,1
