page_id,page_number,source_operational_route,route_subtype,source_validation_decision,source_validation_status,source_final_do_not_embed,ocr_word_count,part_number_count,ocr_sample_text,answer_permission,can_answer_directly,can_prove_claims,source_truth_mutation_allowed,unsafe_record,human_review_required,manual_review_required,postgres_write_attempt,qdrant_write_attempt,opensearch_write_attempt,retry_attempted,retry_status,retry_validation_decision,final_validated_operational_route,final_validation_score,final_validation_reasons,final_do_not_embed,qdrant_embedding_allowed,opensearch_index_allowed,candidate_probe_results
t_p_120_1176_p000076,76,table,table_or_index,validated_primary_route,PASS,False,291,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,75.0,"[""table_subtype"", ""row_structure_signal"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000077,77,table,table_or_index,validated_primary_route,PASS,False,313,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,75.0,"[""table_subtype"", ""row_structure_signal"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000078,78,table,table_or_index,validated_primary_route,PASS,False,76,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,75.0,"[""table_subtype"", ""row_structure_signal"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000079,79,blank,blank_candidate,validated_primary_route,PASS,True,0,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,blank,100.0,"[""blank_subtype"", ""empty_or_near_empty_ocr"", ""no_part_number_tokens""]",True,False,False,[]
t_p_120_1176_p000080,80,plain_text,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,21,0,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,30.0,"[""no_candidate_probe_met_threshold"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 30.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr"", ""no_part_numbers""], ""route"": ""image"", ""score"": 30.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""no_part_numbers"", ""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 30.0}]"
t_p_120_1176_p000081,81,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,75,1,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000082,82,table,detailed_parts_list,validated_primary_route,PASS,False,244,11,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000083,83,table,detailed_parts_list,validated_primary_route,PASS,False,236,9,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000084,84,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,77,1,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000085,85,table,detailed_parts_list,validated_primary_route,PASS,False,247,11,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000086,86,table,detailed_parts_list,validated_primary_route,PASS,False,219,8,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000087,87,plain_text,normal_text,validated_primary_route,PASS,False,99,2,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,90.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure""]",False,True,False,[]
t_p_120_1176_p000088,88,table,detailed_parts_list,validated_primary_route,PASS,False,226,11,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000089,89,table,detailed_parts_list,validated_primary_route,PASS,False,189,9,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000090,90,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,82,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000091,91,blank,blank_candidate,validated_primary_route,PASS,True,0,0,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,blank,100.0,"[""blank_subtype"", ""empty_or_near_empty_ocr"", ""no_part_number_tokens""]",True,False,False,[]
t_p_120_1176_p000092,92,table,detailed_parts_list,validated_primary_route,PASS,False,271,16,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000093,93,plain_text,normal_text,validated_primary_route,PASS,False,84,1,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,90.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure""]",False,True,False,[]
t_p_120_1176_p000094,94,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,72,1,,False,False,False,False,False,False,False,False,False,False,True,retry_unresolved_validator_gated,validator_gated_unresolved_after_retry,,55.0,"[""no_candidate_probe_met_threshold"", ""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",True,False,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""moderate_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 55.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000095,95,table,detailed_parts_list,validated_primary_route,PASS,False,238,11,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000096,96,table,detailed_parts_list,validated_primary_route,PASS,False,240,9,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000097,97,table,review_required,validator_gated_unresolved,VALIDATOR_GATED_UNRESOLVED,True,88,1,,False,False,False,False,False,False,False,False,False,False,True,retry_validated,retry_validated_primary_or_candidate_route,plain_text,65.0,"[""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""]",False,True,False,"[{""final_do_not_embed"": false, ""opensearch_index_allowed"": true, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [], ""route"": ""table"", ""score"": 0.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": true, ""qdrant_embedding_allowed"": true, ""reasons"": [""substantial_ocr_text"", ""low_part_number_density"", ""low_table_term_density""], ""route"": ""plain_text"", ""score"": 65.0}, {""final_do_not_embed"": false, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": true, ""reasons"": [""sparse_ocr""], ""route"": ""image"", ""score"": 20.0}, {""final_do_not_embed"": true, ""opensearch_index_allowed"": false, ""passed"": false, ""qdrant_embedding_allowed"": false, ""reasons"": [""blank_subtype_or_empty_sample""], ""route"": ""blank"", ""score"": 15.0}]"
t_p_120_1176_p000098,98,table,detailed_parts_list,validated_primary_route,PASS,False,244,13,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000099,99,table,detailed_parts_list,validated_primary_route,PASS,False,123,4,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,72.0,"[""table_subtype"", ""moderate_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
t_p_120_1176_p000100,100,plain_text,normal_text,validated_primary_route,PASS,False,94,2,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,plain_text,90.0,"[""plain_text_subtype"", ""meaningful_ocr_text"", ""low_part_number_density"", ""no_strong_row_structure""]",False,True,False,[]
t_p_120_1176_p000101,101,table,detailed_parts_list,validated_primary_route,PASS,False,256,12,,False,False,False,False,False,False,False,False,False,False,False,not_needed_already_validated,already_validated,table,85.0,"[""table_subtype"", ""strong_part_number_density"", ""table_or_ipl_terms"", ""ocr_text_present""]",False,True,True,[]
